
return temperature, 25.4, 2024-11-02T12:07:38.636Z, 2024-11-02T12:08:54.590Z
volumetric flow, 1223, 2024-11-02T12:08:23.174Z, 2024-11-02T12:08:54.590Z
power consumption, 2.4, 2024-11-02T12:05:23.662Z, 2024-11-02T12:08:54.590Z
outside temperature, 11.8, 2024-11-02T12:08:23.174Z, 2024-11-02T12:08:54.590Z
supply temperature, 27.7, 2024-11-02T12:07:38.636Z, 2024-11-02T12:09:24.594Z
return temperature, 25.4, 2024-11-02T12:07:38.636Z, 2024-11-02T12:09:24.594Z
volumetric flow, 1223, 2024-11-02T12:08:23.174Z, 2024-11-02T12:09:24.594Z
power consumption, 2.4, 2024-11-02T12:05:23.662Z, 2024-11-02T12:09:24.594Z
outside temperature, 11.8, 2024-11-02T12:08:23.174Z, 2024-11-02T12:09:24.594Z
supply temperature, 27.5, 2024-11-02T12:09:52.503Z, 2024-11-02T12:09:54.596Z
return temperature, 25.3, 2024-11-02T12:09:52.503Z, 2024-11-02T12:09:54.596Z
volumetric flow, 1208, 2024-11-02T12:09:52.503Z, 2024-11-02T12:09:54.596Z
power consumption, 2.4, 2024-11-02T12:05:23.662Z, 2024-11-02T12:09:54.596Z
outside temperature, 11.8, 2024-11-02T12:08:51.605Z, 2024-11-02T12:09:54.596Z
supply temperature, 27.5, 2024-11-02T12:09:52.503Z, 2024-11-02T12:10:24.842Z
return temperature, 25.3, 2024-11-02T12:09:52.503Z, 2024-11-02T12:10:24.842Z
volumetric flow, 1208, 2024-11-02T12:09:52.503Z, 2024-11-02T12:10:24.842Z
power consumption, 2.4, 2024-11-02T12:05:23.662Z, 2024-11-02T12:10:24.842Z
outside temperature, 11.8, 2024-11-02T12:08:51.605Z, 2024-11-02T12:10:24.842Z
supply temperature, 27.5, 2024-11-02T12:09:52.503Z, 2024-11-02T12:10:54.845Z
return temperature, 25.3, 2024-11-02T12:09:52.503Z, 2024-11-02T12:10:54.845Z
volumetric flow, 1208, 2024-11-02T12:09:52.503Z, 2024-11-02T12:10:54.845Z
power consumption, 2.4, 2024-11-02T12:05:23.662Z, 2024-11-02T12:10:54.845Z
outside temperature, 11.8, 2024-11-02T12:08:51.605Z, 2024-11-02T12:10:54.845Z
supply temperature, 27.5, 2024-11-02T12:10:37.114Z, 2024-11-02T12:11:24.846Z
return temperature, 25.4, 2024-11-02T12:10:37.114Z, 2024-11-02T12:11:24.846Z
volumetric flow, 1210, 2024-11-02T12:11:17.823Z, 2024-11-02T12:11:24.846Z
power consumption, 2.5, 2024-11-02T12:10:23.949Z, 2024-11-02T12:11:24.846Z
outside temperature, 11.8, 2024-11-02T12:11:22.032Z, 2024-11-02T12:11:24.846Z
supply temperature, 27.5, 2024-11-02T12:10:37.114Z, 2024-11-02T12:11:55.085Z
return temperature, 25.4, 2024-11-02T12:10:37.114Z, 2024-11-02T12:11:55.085Z
volumetric flow, 1210, 2024-11-02T12:11:17.823Z, 2024-11-02T12:11:55.085Z
power consumption, 2.5, 2024-11-02T12:10:23.949Z, 2024-11-02T12:11:55.085Z
outside temperature, 11.8, 2024-11-02T12:11:22.032Z, 2024-11-02T12:11:55.085Z
supply temperature, 27.5, 2024-11-02T12:10:37.114Z, 2024-11-02T12:12:25.087Z
return temperature, 25.4, 2024-11-02T12:10:37.114Z, 2024-11-02T12:12:25.087Z
volumetric flow, 1210, 2024-11-02T12:11:17.823Z, 2024-11-02T12:12:25.087Z
power consumption, 2.5, 2024-11-02T12:10:23.949Z, 2024-11-02T12:12:25.087Z
outside temperature, 11.8, 2024-11-02T12:11:22.032Z, 2024-11-02T12:12:25.087Z
supply temperature, 27.4, 2024-11-02T12:12:52.053Z, 2024-11-02T12:12:55.090Z
return temperature, 25.3, 2024-11-02T12:12:55.272Z, 2024-11-02T12:12:55.090Z
volumetric flow, 1212, 2024-11-02T12:12:52.053Z, 2024-11-02T12:12:55.090Z
power consumption, 2.5, 2024-11-02T12:10:23.949Z, 2024-11-02T12:12:55.090Z
outside temperature, 11.8, 2024-11-02T12:11:22.032Z, 2024-11-02T12:12:55.090Z
supply temperature, 27.4, 2024-11-02T12:12:52.053Z, 2024-11-02T12:13:25.261Z
return temperature, 25.3, 2024-11-02T12:12:55.272Z, 2024-11-02T12:13:25.261Z
volumetric flow, 1212, 2024-11-02T12:12:52.053Z, 2024-11-02T12:13:25.261Z
power consumption, 2.5, 2024-11-02T12:10:23.949Z, 2024-11-02T12:13:25.261Z
outside temperature, 11.8, 2024-11-02T12:11:22.032Z, 2024-11-02T12:13:25.261Z
supply temperature, 27.4, 2024-11-02T12:12:52.053Z, 2024-11-02T12:13:55.262Z
return temperature, 25.3, 2024-11-02T12:12:55.272Z, 2024-11-02T12:13:55.262Z
volumetric flow, 1212, 2024-11-02T12:12:52.053Z, 2024-11-02T12:13:55.262Z
power consumption, 2.5, 2024-11-02T12:10:23.949Z, 2024-11-02T12:13:55.262Z
outside temperature, 11.8, 2024-11-02T12:11:22.032Z, 2024-11-02T12:13:55.262Z
supply temperature, 27.2, 2024-11-02T12:14:16.577Z, 2024-11-02T12:14:25.271Z
return temperature, 24.9, 2024-11-02T12:14:16.577Z, 2024-11-02T12:14:25.271Z
volumetric flow, 1210, 2024-11-02T12:14:24.681Z, 2024-11-02T12:14:25.271Z
power consumption, 2.5, 2024-11-02T12:10:23.949Z, 2024-11-02T12:14:25.271Z
outside temperature, 11.8, 2024-11-02T12:14:08.480Z, 2024-11-02T12:14:25.271Z
supply temperature, 27.2, 2024-11-02T12:14:16.577Z, 2024-11-02T12:14:55.705Z
return temperature, 24.9, 2024-11-02T12:14:16.577Z, 2024-11-02T12:14:55.705Z
volumetric flow, 1210, 2024-11-02T12:14:24.681Z, 2024-11-02T12:14:55.705Z
power consumption, 2.5, 2024-11-02T12:10:23.949Z, 2024-11-02T12:14:55.705Z
outside temperature, 11.8, 2024-11-02T12:14:08.480Z, 2024-11-02T12:14:55.705Z
supply temperature, 27.2, 2024-11-02T12:14:16.577Z, 2024-11-02T12:15:25.707Z
return temperature, 24.9, 2024-11-02T12:14:16.577Z, 2024-11-02T12:15:25.707Z
volumetric flow, 1210, 2024-11-02T12:14:24.681Z, 2024-11-02T12:15:25.707Z
power consumption, 2.5, 2024-11-02T12:10:23.949Z, 2024-11-02T12:15:25.707Z
outside temperature, 11.8, 2024-11-02T12:14:08.480Z, 2024-11-02T12:15:25.707Z
supply temperature, 26.9, 2024-11-02T12:15:37.705Z, 2024-11-02T12:15:55.711Z
return temperature, 24.6, 2024-11-02T12:15:54.021Z, 2024-11-02T12:15:55.711Z
volumetric flow, 1209, 2024-11-02T12:15:54.021Z, 2024-11-02T12:15:55.711Z
power consumption, 2.5, 2024-11-02T12:10:23.949Z, 2024-11-02T12:15:55.711Z
outside temperature, 11.7, 2024-11-02T12:14:49.055Z, 2024-11-02T12:15:55.711Z
supply temperature, 26.9, 2024-11-02T12:15:37.705Z, 2024-11-02T12:16:27.593Z
return temperature, 24.6, 2024-11-02T12:15:54.021Z, 2024-11-02T12:16:27.593Z
volumetric flow, 1209, 2024-11-02T12:15:54.021Z, 2024-11-02T12:16:27.593Z
power consumption, 2.5, 2024-11-02T12:10:23.949Z, 2024-11-02T12:16:27.593Z
outside temperature, 11.7, 2024-11-02T12:14:49.055Z, 2024-11-02T12:16:27.593Z
supply temperature, 26.8, 2024-11-02T12:16:02.089Z, 2024-11-02T12:16:57.602Z
return temperature, 24.5, 2024-11-02T12:16:38.528Z, 2024-11-02T12:16:57.602Z
volumetric flow, 1214, 2024-11-02T12:16:50.744Z, 2024-11-02T12:16:57.602Z
power consumption, 2.5, 2024-11-02T12:10:23.949Z, 2024-11-02T12:16:57.602Z
outside temperature, 11.7, 2024-11-02T12:14:49.055Z, 2024-11-02T12:16:57.602Z
supply temperature, 26.8, 2024-11-02T12:16:02.089Z, 2024-11-02T12:17:27.779Z
return temperature, 24.5, 2024-11-02T12:16:38.528Z, 2024-11-02T12:17:27.779Z
volumetric flow, 1214, 2024-11-02T12:16:50.744Z, 2024-11-02T12:17:27.779Z
power consumption, 2.5, 2024-11-02T12:10:23.949Z, 2024-11-02T12:17:27.779Z
outside temperature, 11.7, 2024-11-02T12:14:49.055Z, 2024-11-02T12:17:27.779Z
supply temperature, 26.8, 2024-11-02T12:16:02.089Z, 2024-11-02T12:17:57.787Z
return temperature, 24.5, 2024-11-02T12:16:38.528Z, 2024-11-02T12:17:57.787Z
volumetric flow, 1214, 2024-11-02T12:16:50.744Z, 2024-11-02T12:17:57.787Z
power consumption, 2.5, 2024-11-02T12:10:23.949Z, 2024-11-02T12:17:57.787Z
outside temperature, 11.7, 2024-11-02T12:14:49.055Z, 2024-11-02T12:17:57.787Z
supply temperature, 26.7, 2024-11-02T12:17:26.291Z, 2024-11-02T12:18:27.788Z
return temperature, 24.4, 2024-11-02T12:17:43.509Z, 2024-11-02T12:18:27.788Z
volumetric flow, 1204, 2024-11-02T12:18:24.127Z, 2024-11-02T12:18:27.788Z
power consumption, 2.5, 2024-11-02T12:10:23.949Z, 2024-11-02T12:18:27.788Z
outside temperature, 11.7, 2024-11-02T12:14:49.055Z, 2024-11-02T12:18:27.788Z
supply temperature, 26.7, 2024-11-02T12:17:26.291Z, 2024-11-02T12:18:57.993Z
return temperature, 24.4, 2024-11-02T12:17:43.509Z, 2024-11-02T12:18:57.993Z
volumetric flow, 1204, 2024-11-02T12:18:24.127Z, 2024-11-02T12:18:57.993Z
power consumption, 2.5, 2024-11-02T12:10:23.949Z, 2024-11-02T12:18:57.993Z
outside temperature, 11.7, 2024-11-02T12:14:49.055Z, 2024-11-02T12:18:57.993Z
supply temperature, 26.7, 2024-11-02T12:17:26.291Z, 2024-11-02T12:19:28.003Z
return temperature, 24.4, 2024-11-02T12:17:43.509Z, 2024-11-02T12:19:28.003Z
volumetric flow, 1204, 2024-11-02T12:18:24.127Z, 2024-11-02T12:19:28.003Z
power consumption, 2.5, 2024-11-02T12:10:23.949Z, 2024-11-02T12:19:28.003Z
outside temperature, 11.7, 2024-11-02T12:14:49.055Z, 2024-11-02T12:19:28.003Z
supply temperature, 26.7, 2024-11-02T12:17:26.291Z, 2024-11-02T12:19:58.013Z
return temperature, 24.3, 2024-11-02T12:18:45.371Z, 2024-11-02T12:19:58.013Z
volumetric flow, 1207, 2024-11-02T12:19:58.049Z, 2024-11-02T12:19:58.013Z
power consumption, 2.5, 2024-11-02T12:10:23.949Z, 2024-11-02T12:19:58.013Z
outside temperature, 11.7, 2024-11-02T12:14:49.055Z, 2024-11-02T12:19:58.013Z
supply temperature, 26.7, 2024-11-02T12:17:26.291Z, 2024-11-02T12:20:28.410Z
return temperature, 24.3, 2024-11-02T12:18:45.371Z, 2024-11-02T12:20:28.410Z
volumetric flow, 1207, 2024-11-02T12:19:58.049Z, 2024-11-02T12:20:28.410Z
power consumption, 2.5, 2024-11-02T12:10:23.949Z, 2024-11-02T12:20:28.410Z
outside temperature, 11.7, 2024-11-02T12:14:49.055Z, 2024-11-02T12:20:28.410Z
supply temperature, 26.7, 2024-11-02T12:17:26.291Z, 2024-11-02T12:20:58.419Z
return temperature, 24.3, 2024-11-02T12:18:45.371Z, 2024-11-02T12:20:58.419Z
volumetric flow, 1207, 2024-11-02T12:19:58.049Z, 2024-11-02T12:20:58.419Z
power consumption, 2.5, 2024-11-02T12:10:23.949Z, 2024-11-02T12:20:58.419Z
outside temperature, 11.7, 2024-11-02T12:14:49.055Z, 2024-11-02T12:20:58.419Z
supply temperature, 26.8, 2024-11-02T12:21:02.849Z, 2024-11-02T12:21:28.428Z
return temperature, 24.2, 2024-11-02T12:20:38.554Z, 2024-11-02T12:21:28.428Z
volumetric flow, 1220, 2024-11-02T12:21:27.140Z, 2024-11-02T12:21:28.428Z
power consumption, 2.6, 2024-11-02T12:20:24.281Z, 2024-11-02T12:21:28.428Z
outside temperature, 11.8, 2024-11-02T12:21:19.347Z, 2024-11-02T12:21:28.428Z
supply temperature, 26.8, 2024-11-02T12:21:02.849Z, 2024-11-02T12:21:58.624Z
return temperature, 24.2, 2024-11-02T12:20:38.554Z, 2024-11-02T12:21:58.624Z
volumetric flow, 1220, 2024-11-02T12:21:27.140Z, 2024-11-02T12:21:58.624Z
power consumption, 2.6, 2024-11-02T12:20:24.281Z, 2024-11-02T12:21:58.624Z
outside temperature, 11.8, 2024-11-02T12:21:19.347Z, 2024-11-02T12:21:58.624Z
supply temperature, 26.8, 2024-11-02T12:21:02.849Z, 2024-11-02T12:22:28.632Z
return temperature, 24.2, 2024-11-02T12:20:38.554Z, 2024-11-02T12:22:28.632Z
volumetric flow, 1220, 2024-11-02T12:21:27.140Z, 2024-11-02T12:22:28.632Z
power consumption, 2.6, 2024-11-02T12:20:24.281Z, 2024-11-02T12:22:28.632Z
outside temperature, 11.8, 2024-11-02T12:21:19.347Z, 2024-11-02T12:22:28.632Z
supply temperature, 26.8, 2024-11-02T12:21:02.849Z, 2024-11-02T12:22:58.641Z
return temperature, 24.2, 2024-11-02T12:22:48.290Z, 2024-11-02T12:22:58.641Z
volumetric flow, 1208, 2024-11-02T12:22:55.314Z, 2024-11-02T12:22:58.641Z
power consumption, 2.6, 2024-11-02T12:20:24.281Z, 2024-11-02T12:22:58.641Z
outside temperature, 11.8, 2024-11-02T12:22:36.184Z, 2024-11-02T12:22:58.641Z
supply temperature, 26.8, 2024-11-02T12:21:02.849Z, 2024-11-02T12:23:28.818Z
return temperature, 24.2, 2024-11-02T12:22:48.290Z, 2024-11-02T12:23:28.818Z
volumetric flow, 1208, 2024-11-02T12:22:55.314Z, 2024-11-02T12:23:28.818Z
power consumption, 2.6, 2024-11-02T12:20:24.281Z, 2024-11-02T12:23:28.818Z
outside temperature, 11.8, 2024-11-02T12:22:36.184Z, 2024-11-02T12:23:28.818Z
supply temperature, 26.8, 2024-11-02T12:21:02.849Z, 2024-11-02T12:23:58.826Z
return temperature, 24.2, 2024-11-02T12:22:48.290Z, 2024-11-02T12:23:58.826Z
volumetric flow, 1208, 2024-11-02T12:22:55.314Z, 2024-11-02T12:23:58.826Z
power consumption, 2.6, 2024-11-02T12:20:24.281Z, 2024-11-02T12:23:58.826Z
outside temperature, 11.8, 2024-11-02T12:22:36.184Z, 2024-11-02T12:23:58.826Z
supply temperature, 26.8, 2024-11-02T12:21:02.849Z, 2024-11-02T12:24:28.836Z
return temperature, 24, 2024-11-02T12:24:22.427Z, 2024-11-02T12:24:28.836Z
volumetric flow, 1207, 2024-11-02T12:24:26.499Z, 2024-11-02T12:24:28.836Z
power consumption, 2.6, 2024-11-02T12:20:24.281Z, 2024-11-02T12:24:28.836Z
outside temperature, 11.8, 2024-11-02T12:22:36.184Z, 2024-11-02T12:24:28.836Z
supply temperature, 26.8, 2024-11-02T12:21:02.849Z, 2024-11-02T12:24:59.027Z
return temperature, 24, 2024-11-02T12:24:22.427Z, 2024-11-02T12:24:59.027Z
volumetric flow, 1207, 2024-11-02T12:24:26.499Z, 2024-11-02T12:24:59.027Z
power consumption, 2.6, 2024-11-02T12:20:24.281Z, 2024-11-02T12:24:59.027Z
outside temperature, 11.8, 2024-11-02T12:22:36.184Z, 2024-11-02T12:24:59.027Z
supply temperature, 26.8, 2024-11-02T12:21:02.849Z, 2024-11-02T12:25:29.028Z
return temperature, 24, 2024-11-02T12:24:22.427Z, 2024-11-02T12:25:29.028Z
volumetric flow, 1207, 2024-11-02T12:24:26.499Z, 2024-11-02T12:25:29.028Z
power consumption, 2.6, 2024-11-02T12:20:24.281Z, 2024-11-02T12:25:29.028Z
outside temperature, 11.8, 2024-11-02T12:22:36.184Z, 2024-11-02T12:25:29.028Z
supply temperature, 26.8, 2024-11-02T12:25:19.405Z, 2024-11-02T12:25:59.036Z
return temperature, 24, 2024-11-02T12:24:22.427Z, 2024-11-02T12:25:59.036Z
volumetric flow, 1195, 2024-11-02T12:25:56.021Z, 2024-11-02T12:25:59.036Z
power consumption, 2.6, 2024-11-02T12:20:24.281Z, 2024-11-02T12:25:59.036Z
outside temperature, 11.8, 2024-11-02T12:22:36.184Z, 2024-11-02T12:25:59.036Z
supply temperature, 26.8, 2024-11-02T12:25:19.405Z, 2024-11-02T12:26:29.220Z
return temperature, 24, 2024-11-02T12:24:22.427Z, 2024-11-02T12:26:29.220Z
volumetric flow, 1195, 2024-11-02T12:25:56.021Z, 2024-11-02T12:26:29.220Z
power consumption, 2.6, 2024-11-02T12:20:24.281Z, 2024-11-02T12:26:29.220Z
outside temperature, 11.8, 2024-11-02T12:22:36.184Z, 2024-11-02T12:26:29.220Z
supply temperature, 26.8, 2024-11-02T12:25:19.405Z, 2024-11-02T12:26:59.223Z
return temperature, 24, 2024-11-02T12:24:22.427Z, 2024-11-02T12:26:59.223Z
volumetric flow, 1195, 2024-11-02T12:25:56.021Z, 2024-11-02T12:26:59.223Z
power consumption, 2.6, 2024-11-02T12:20:24.281Z, 2024-11-02T12:26:59.223Z
outside temperature, 11.8, 2024-11-02T12:22:36.184Z, 2024-11-02T12:26:59.223Z
supply temperature, 26.8, 2024-11-02T12:26:52.954Z, 2024-11-02T12:27:29.233Z
return temperature, 23.9, 2024-11-02T12:26:44.842Z, 2024-11-02T12:27:29.233Z
volumetric flow, 1199, 2024-11-02T12:27:25.424Z, 2024-11-02T12:27:29.233Z
power consumption, 2.6, 2024-11-02T12:20:24.281Z, 2024-11-02T12:27:29.233Z
outside temperature, 11.8, 2024-11-02T12:22:36.184Z, 2024-11-02T12:27:29.233Z
supply temperature, 26.8, 2024-11-02T12:26:52.954Z, 2024-11-02T12:27:59.464Z
return temperature, 23.9, 2024-11-02T12:26:44.842Z, 2024-11-02T12:27:59.464Z
volumetric flow, 1199, 2024-11-02T12:27:25.424Z, 2024-11-02T12:27:59.464Z
power consumption, 2.6, 2024-11-02T12:20:24.281Z, 2024-11-02T12:27:59.464Z
outside temperature, 11.8, 2024-11-02T12:22:36.184Z, 2024-11-02T12:27:59.464Z
supply temperature, 26.8, 2024-11-02T12:26:52.954Z, 2024-11-02T12:28:29.470Z
return temperature, 23.9, 2024-11-02T12:26:44.842Z, 2024-11-02T12:28:29.470Z
volumetric flow, 1199, 2024-11-02T12:27:25.424Z, 2024-11-02T12:28:29.470Z
power consumption, 2.6, 2024-11-02T12:20:24.281Z, 2024-11-02T12:28:29.470Z
outside temperature, 11.8, 2024-11-02T12:22:36.184Z, 2024-11-02T12:28:29.470Z
supply temperature, 26.9, 2024-11-02T12:27:49.808Z, 2024-11-02T12:28:59.480Z
return temperature, 23.9, 2024-11-02T12:26:44.842Z, 2024-11-02T12:28:59.480Z
volumetric flow, 1197, 2024-11-02T12:28:57.883Z, 2024-11-02T12:28:59.480Z
power consumption, 2.6, 2024-11-02T12:20:24.281Z, 2024-11-02T12:28:59.480Z
outside temperature, 11.8, 2024-11-02T12:22:36.184Z, 2024-11-02T12:28:59.480Z
supply temperature, 26.9, 2024-11-02T12:27:49.808Z, 2024-11-02T12:29:29.736Z
return temperature, 23.9, 2024-11-02T12:26:44.842Z, 2024-11-02T12:29:29.736Z
volumetric flow, 1197, 2024-11-02T12:28:57.883Z, 2024-11-02T12:29:29.736Z
power consumption, 2.6, 2024-11-02T12:20:24.281Z, 2024-11-02T12:29:29.736Z
outside temperature, 11.8, 2024-11-02T12:22:36.184Z, 2024-11-02T12:29:29.736Z
supply temperature, 26.9, 2024-11-02T12:27:49.808Z, 2024-11-02T12:29:59.741Z
return temperature, 23.9, 2024-11-02T12:26:44.842Z, 2024-11-02T12:29:59.741Z
volumetric flow, 1197, 2024-11-02T12:28:57.883Z, 2024-11-02T12:29:59.741Z
power consumption, 2.6, 2024-11-02T12:20:24.281Z, 2024-11-02T12:29:59.741Z
outside temperature, 11.8, 2024-11-02T12:22:36.184Z, 2024-11-02T12:29:59.741Z
supply temperature, 27, 2024-11-02T12:30:07.870Z, 2024-11-02T12:30:29.749Z
return temperature, 23.9, 2024-11-02T12:26:44.842Z, 2024-11-02T12:30:29.749Z
volumetric flow, 1205, 2024-11-02T12:30:29.007Z, 2024-11-02T12:30:29.749Z
power consumption, 2.7, 2024-11-02T12:30:24.101Z, 2024-11-02T12:30:29.749Z
outside temperature, 11.8, 2024-11-02T12:22:36.184Z, 2024-11-02T12:30:29.749Z
supply temperature, 27, 2024-11-02T12:30:07.870Z, 2024-11-02T12:30:59.895Z
return temperature, 23.9, 2024-11-02T12:26:44.842Z, 2024-11-02T12:30:59.895Z
volumetric flow, 1205, 2024-11-02T12:30:29.007Z, 2024-11-02T12:30:59.895Z
power consumption, 2.7, 2024-11-02T12:30:24.101Z, 2024-11-02T12:30:59.895Z
outside temperature, 11.8, 2024-11-02T12:22:36.184Z, 2024-11-02T12:30:59.895Z
supply temperature, 27, 2024-11-02T12:30:07.870Z, 2024-11-02T12:31:29.904Z
return temperature, 23.9, 2024-11-02T12:26:44.842Z, 2024-11-02T12:31:29.904Z
volumetric flow, 1205, 2024-11-02T12:30:29.007Z, 2024-11-02T12:31:29.904Z
power consumption, 2.7, 2024-11-02T12:30:24.101Z, 2024-11-02T12:31:29.904Z
outside temperature, 11.8, 2024-11-02T12:22:36.184Z, 2024-11-02T12:31:29.904Z
supply temperature, 27, 2024-11-02T12:30:48.390Z, 2024-11-02T12:31:59.925Z
return temperature, 23.9, 2024-11-02T12:26:44.842Z, 2024-11-02T12:31:59.925Z
volumetric flow, 1214, 2024-11-02T12:31:57.524Z, 2024-11-02T12:31:59.925Z
power consumption, 2.7, 2024-11-02T12:30:24.101Z, 2024-11-02T12:31:59.925Z
outside temperature, 11.8, 2024-11-02T12:22:36.184Z, 2024-11-02T12:31:59.925Z
supply temperature, 27, 2024-11-02T12:30:48.390Z, 2024-11-02T12:32:30.357Z
return temperature, 23.9, 2024-11-02T12:26:44.842Z, 2024-11-02T12:32:30.357Z
volumetric flow, 1214, 2024-11-02T12:31:57.524Z, 2024-11-02T12:32:30.357Z
power consumption, 2.7, 2024-11-02T12:30:24.101Z, 2024-11-02T12:32:30.357Z
outside temperature, 11.8, 2024-11-02T12:22:36.184Z, 2024-11-02T12:32:30.357Z
supply temperature, 27, 2024-11-02T12:30:48.390Z, 2024-11-02T12:33:00.363Z
return temperature, 23.9, 2024-11-02T12:26:44.842Z, 2024-11-02T12:33:00.363Z
volumetric flow, 1214, 2024-11-02T12:31:57.524Z, 2024-11-02T12:33:00.363Z
power consumption, 2.7, 2024-11-02T12:30:24.101Z, 2024-11-02T12:33:00.363Z
outside temperature, 11.8, 2024-11-02T12:22:36.184Z, 2024-11-02T12:33:00.363Z
supply temperature, 27, 2024-11-02T12:33:27.636Z, 2024-11-02T12:33:30.374Z
return temperature, 23.9, 2024-11-02T12:26:44.842Z, 2024-11-02T12:33:30.374Z
volumetric flow, 1195, 2024-11-02T12:33:27.636Z, 2024-11-02T12:33:30.374Z
power consumption, 2.7, 2024-11-02T12:30:24.101Z, 2024-11-02T12:33:30.374Z
outside temperature, 11.8, 2024-11-02T12:22:36.184Z, 2024-11-02T12:33:30.374Z
supply temperature, 27, 2024-11-02T12:33:27.636Z, 2024-11-02T12:34:00.628Z
return temperature, 23.9, 2024-11-02T12:26:44.842Z, 2024-11-02T12:34:00.628Z
volumetric flow, 1195, 2024-11-02T12:33:27.636Z, 2024-11-02T12:34:00.628Z
power consumption, 2.7, 2024-11-02T12:30:24.101Z, 2024-11-02T12:34:00.628Z
outside temperature, 11.8, 2024-11-02T12:22:36.184Z, 2024-11-02T12:34:00.628Z
supply temperature, 27, 2024-11-02T12:33:27.636Z, 2024-11-02T12:34:30.638Z
return temperature, 23.9, 2024-11-02T12:26:44.842Z, 2024-11-02T12:34:30.638Z
volumetric flow, 1195, 2024-11-02T12:33:27.636Z, 2024-11-02T12:34:30.638Z
power consumption, 2.7, 2024-11-02T12:30:24.101Z, 2024-11-02T12:34:30.638Z
outside temperature, 11.8, 2024-11-02T12:22:36.184Z, 2024-11-02T12:34:30.638Z
supply temperature, 27.1, 2024-11-02T12:33:30.753Z, 2024-11-02T12:35:00.640Z
return temperature, 23.9, 2024-11-02T12:26:44.842Z, 2024-11-02T12:35:00.640Z
volumetric flow, 1201, 2024-11-02T12:34:59.163Z, 2024-11-02T12:35:00.640Z
power consumption, 2.7, 2024-11-02T12:30:24.101Z, 2024-11-02T12:35:00.640Z
outside temperature, 11.8, 2024-11-02T12:34:51.844Z, 2024-11-02T12:35:00.640Z
supply temperature, 27.1, 2024-11-02T12:33:30.753Z, 2024-11-02T12:35:30.911Z
return temperature, 23.9, 2024-11-02T12:26:44.842Z, 2024-11-02T12:35:30.911Z
volumetric flow, 1201, 2024-11-02T12:34:59.163Z, 2024-11-02T12:35:30.911Z
power consumption, 2.7, 2024-11-02T12:30:24.101Z, 2024-11-02T12:35:30.911Z
outside temperature, 11.8, 2024-11-02T12:34:51.844Z, 2024-11-02T12:35:30.911Z
supply temperature, 27.1, 2024-11-02T12:33:30.753Z, 2024-11-02T12:36:00.918Z
return temperature, 23.9, 2024-11-02T12:26:44.842Z, 2024-11-02T12:36:00.918Z
volumetric flow, 1201, 2024-11-02T12:34:59.163Z, 2024-11-02T12:36:00.918Z
power consumption, 2.7, 2024-11-02T12:30:24.101Z, 2024-11-02T12:36:00.918Z
outside temperature, 11.8, 2024-11-02T12:34:51.844Z, 2024-11-02T12:36:00.918Z
supply temperature, 27.2, 2024-11-02T12:36:29.511Z, 2024-11-02T12:36:30.927Z
return temperature, 23.9, 2024-11-02T12:26:44.842Z, 2024-11-02T12:36:30.927Z
volumetric flow, 1205, 2024-11-02T12:36:29.511Z, 2024-11-02T12:36:30.927Z
power consumption, 2.7, 2024-11-02T12:30:24.101Z, 2024-11-02T12:36:30.927Z
outside temperature, 11.9, 2024-11-02T12:36:29.511Z, 2024-11-02T12:36:30.927Z
supply temperature, 27.2, 2024-11-02T12:36:29.511Z, 2024-11-02T12:37:01.158Z
return temperature, 23.9, 2024-11-02T12:26:44.842Z, 2024-11-02T12:37:01.158Z
volumetric flow, 1205, 2024-11-02T12:36:29.511Z, 2024-11-02T12:37:01.158Z
power consumption, 2.7, 2024-11-02T12:30:24.101Z, 2024-11-02T12:37:01.158Z
outside temperature, 11.9, 2024-11-02T12:36:29.511Z, 2024-11-02T12:37:01.158Z
supply temperature, 27.2, 2024-11-02T12:36:29.511Z, 2024-11-02T12:37:31.167Z
return temperature, 23.9, 2024-11-02T12:26:44.842Z, 2024-11-02T12:37:31.167Z
volumetric flow, 1205, 2024-11-02T12:36:29.511Z, 2024-11-02T12:37:31.167Z
power consumption, 2.7, 2024-11-02T12:30:24.101Z, 2024-11-02T12:37:31.167Z
outside temperature, 11.9, 2024-11-02T12:36:29.511Z, 2024-11-02T12:37:31.167Z
supply temperature, 27.2, 2024-11-02T12:37:58.498Z, 2024-11-02T12:38:01.177Z
return temperature, 23.9, 2024-11-02T12:26:44.842Z, 2024-11-02T12:38:01.177Z
volumetric flow, 1207, 2024-11-02T12:37:58.710Z, 2024-11-02T12:38:01.177Z
power consumption, 2.7, 2024-11-02T12:30:24.101Z, 2024-11-02T12:38:01.177Z
outside temperature, 11.9, 2024-11-02T12:37:50.469Z, 2024-11-02T12:38:01.177Z
supply temperature, 27.2, 2024-11-02T12:37:58.498Z, 2024-11-02T12:38:31.526Z
return temperature, 23.9, 2024-11-02T12:26:44.842Z, 2024-11-02T12:38:31.526Z
volumetric flow, 1207, 2024-11-02T12:37:58.710Z, 2024-11-02T12:38:31.526Z
power consumption, 2.7, 2024-11-02T12:30:24.101Z, 2024-11-02T12:38:31.526Z
outside temperature, 11.9, 2024-11-02T12:37:50.469Z, 2024-11-02T12:38:31.526Z
supply temperature, 27.2, 2024-11-02T12:37:58.498Z, 2024-11-02T12:39:01.533Z
return temperature, 23.9, 2024-11-02T12:26:44.842Z, 2024-11-02T12:39:01.533Z
